# 10000,10
277.987308,756.530809,18.846915,506.630298,175.356219,934.991818,168.007255,980.103978,980.359809,580.155854
194.857108,953.684821,87.952561,624.061889,622.925924,169.289153,882.448270,497.917580,148.808770,308.820419
424.575731,528.096633,112.574023,432.143407,151.669330,769.032100,510.648255,505.402799,82.064645,692.254409
381.528688,343.562882,590.908796,307.899675,187.715313,157.523998,695.543546,533.820794,134.892483,752.015565
27.159031,614.579001,17.033054,38.168928,616.814983,341.207735,436.059753,984.861286,713.123287,495.045452
709.848073,245.525840,859.041570,880.713283,154.820294,230.300509,630.392862,297.370273,845.893354,869.429729
68.770520,290.062209,395.867192,833.650262,688.588419,643.202375,817.859285,736.752152,754.671620,862.287493
880.367799,654.723232,838.687065,34.970231,827.749039,894.498638,112.990934,497.884338,133.283396,663.078273
255.806520,517.021248,403.928024,512.676408,579.223664,421.487147,894.725186,993.932142,307.530034,465.690003
977.973676,442.362037,120.793685,612.518081,832.943685,158.860745,223.875583,418.023103,708.264143,594.691223
511.377903,987.517174,731.668370,25.977970,47.428732,693.663740,103.101848,394.748601,30.165645,286.242955
178.228229,445.515776,804.233181,932.060843,149.148066,546.169727,363.754883,616.079691,980.715131,957.628759
657.953420,537.922323,566.391369,577.747769,697.460541,999.496039,834.910275,976.014924,60.898317,705.861626
130.618060,934.031980,581.120325,731.599603,74.353909,770.910415,114.847708,867.656066,668.091728,836.721543
271.013667,406.775496,965.950703,448.273658,717.673857,936.257535,556.160275,475.206580,87.881621,791.159099
529.218610,414.255700,852.987266,970.602113,844.457156,600.066521,835.727018,496.051609,436.127611,198.625293
595.655510,222.996982,221.648593,953.022828,105.186488,421.035261,773.642947,172.136221,5.213151,542.262098
797.704842,495.758158,858.231097,835.226985,399.432773,334.154887,580.795961,633.874012,196.750445,18.493340
749.932504,991.162233,674.197400,959.161008,62.445579,118.619124,696.548698,925.146490,240.512288,595.945133
119.340146,924.376908,440.593545,543.437461,433.076254,572.343882,989.473837,524.978343,465.844527,553.976495
318.670814,757.394687,534.202627,993.624871,559.039007,109.147474,604.191011,621.110854,223.878591,553.320231
463.641940,461.331498,750.695261,636.582660,385.302698,813.969575,691.323620,793.685536,78.395988,721.235877
351.770195,406.423616,634.591710,992.273217,986.564423,14.179718,787.293071,637.710594,386.981735,778.299417
303.036735,779.539792,991.493407,26.276856,377.158212,51.196172,95.101208,285.819124,940.723273,598.688268
324.346048,364.876233,89.971437,423.571297,970.730619,25.238563,391.332460,976.418468,4.999257,188.513550
855.708094,813.625267,495.835103,793.097951,841.628742,815.387286,742.243272,330.673650,87.407449,572.055401
183.097631,154.644173,946.670512,523.188495,870.826771,977.448602,978.934723,795.924649,875.048162,329.363175
111.604236,532.090471,904.539780,496.986211,182.411180,197.520486,389.167947,482.950657,681.934492,929.989691
504.067509,79.572071,853.106565,761.138196,640.316925,511.659986,903.647162,84.013305,471.767994,584.527230
84.468257,100.095067,784.007139,636.390287,936.350540,379.219437,406.643761,904.868743,574.527936,396.594651
846.543382,988.985805,631.807431,834.870767,267.749583,330.876967,157.467309,55.931614,855.574226,403.964867
414.847920,83.229862,563.044657,707.884724,287.136895,585.509206,238.232546,202.148134,432.296864,153.113432
978.861818,827.607645,267.135519,944.412986,833.377652,561.763322,464.519608,417.140903,597.711116,346.599398
685.930041,520.177764,505.012665,348.808089,429.215317,209.486233,755.884840,397.143099,608.933961,375.249685
547.527665,323.118397,901.788695,713.104071,940.298278,220.329716,855.043272,335.893011,172.527315,537.802858
505.846907,118.520246,779.861531,797.273430,552.107837,211.713639,888.147298,569.736740,36.714349,174.631529
350.210008,620.852452,263.656632,832.645831,319.911150,902.214515,151.774159,243.194003,11.298646,816.284200
710.720951,327.346106,147.832985,445.903018,488.797079,629.962797,661.227937,426.967436,911.158556,242.469186
112.833437,59.837597,799.479493,520.874781,892.070164,143.260822,729.608224,650.864859,613.599405,165.150806
181.122860,39.985224,477.839864,463.390245,970.939596,734.137506,387.843297,570.873781,883.468639,458.474498
950.330627,965.182690,491.406659,14.708806,769.364186,796.914456,114.897060,819.800638,56.887213,198.839728
924.607164,375.640107,295.517850,192.973946,613.959961,915.530952,313.926648,928.037257,112.453758,653.454092
503.700031,841.878972,653.767537,932.894081,556.919688,908.925278,124.425597,973.290916,510.330498,804.197548
817.025938,665.435677,551.482495,939.407941,334.971547,188.030667,20.177100,331.929006,840.783378,331.311233
591.773520,560.658222,638.737462,302.353963,72.574138,791.727234,826.911451,943.201598,840.609888,378.981257
933.497873,862.599418,488.727664,455.023484,370.984415,660.466984,108.998235,660.834245,110.896098,927.381578
53.022911,586.496773,476.626727,799.663647,881.667725,459.611661,715.135833,62.701733,38.347448,321.011093
183.529622,897.750833,823.854358,396.558804,62.544388,460.817032,23.762934,768.877403,325.664047,753.682188
204.456533,28.102496,472.040464,891.874900,574.676658,141.251629,784.136781,538.959620,926.318354,833.105032
474.320268,931.781341,721.572724,207.288732,835.574671,556.665925,23.153488,361.548987,535.802429,342.346762
150.188115,648.708702,411.292432,119.489806,188.377143,407.732544,461.272128,411.225114,376.722419,166.295254
175.316435,929.646873,316.245968,41.361744,606.923688,961.317273,210.144984,838.316117,761.645904,368.423010
956.067183,821.425399,613.904362,57.468898,525.741652,616.968551,237.622252,47.275676,839.903654,174.217826
967.281518,583.819168,39.028705,215.593939,925.985087,212.801426,191.525881,643.890382,495.904632,458.709389
461.004522,454.253326,769.101552,434.552671,605.040592,908.022585,205.749995,18.601400,279.494850,761.710660
981.817955,309.435926,691.773215,804.595459,837.416928,809.014772,487.224755,21.133756,780.398665,84.181513
987.847261,357.326004,411.448501,736.403068,884.235581,239.850057,930.328191,361.802774,20.682103,557.726428
260.027269,288.078632,822.475288,239.094064,140.324762,182.359656,325.040841,806.805727,273.166887,220.073083
704.767629,711.150528,139.005778,866.358429,451.084548,382.234145,530.412736,444.499548,399.104650,866.747937
136.453646,834.249324,501.405346,231.135156,991.264344,491.580994,47.923348,609.206264,521.008923,556.556995
610.942990,842.656388,372.769802,577.325580,50.336651,374.925176,426.848916,539.335739,457.535778,293.728498
333.644743,722.735204,862.778392,408.659357,116.752170,593.433220,100.118574,942.279994,260.331683,711.325927
789.779238,872.932749,197.083891,246.889797,643.629930,480.932243,171.847735,547.003224,842.932956,294.721901
90.010206,155.403493,874.999096,518.906633,60.363329,23.220735,184.562286,687.106210,642.625679,13.434215
803.346748,348.703260,936.333069,726.803938,896.222525,54.436454,659.184422,922.444171,6.695541,852.484648
879.925719,997.893760,764.757442,877.078957,837.765034,839.012857,868.253856,772.097081,328.317003,948.345034
829.079282,89.130204,35.850803,496.361799,760.428904,165.677967,497.429235,363.781104,265.659615,247.339644
147.830853,913.544565,313.452578,363.495607,315.016697,524.919705,76.050693,291.003415,63.944618,958.550650
84.080886,128.316480,629.326729,442.849501,386.292190,456.723746,486.590281,744.614259,243.213987,164.013062
90.876159,646.548941,5.628274,539.426731,666.943140,885.443401,106.922259,779.458899,896.076309,419.911058
22.864085,572.023606,361.158479,201.091039,823.569996,81.910556,733.550933,590.435434,218.289769,53.503906
601.543518,485.631116,335.224182,6.366385,284.408588,60.336373,889.959850,131.945033,709.479786,953.084810
992.084219,962.045083,58.836023,82.263380,899.152669,181.528683,505.008406,957.463333,541.340192,421.980892
541.302343,568.436225,21.340746,236.433597,648.854604,866.950751,324.854581,188.162359,829.253864,3.119175
536.802262,627.264370,50.782384,226.687415,865.473247,645.874656,396.616299,442.804977,923.990344,210.537659
141.564440,771.669964,832.577522,895.428451,895.834196,311.913450,672.743525,369.226418,474.329761,173.303221
194.564158,480.524936,348.170706,751.465206,24.231092,679.872034,223.721105,681.372523,424.207038,51.897218
230.067291,968.995585,66.802597,413.303609,350.917472,537.890920,967.427820,378.629248,374.571033,906.001623
238.661502,493.841505,839.572872,640.162925,572.617155,427.111934,702.997556,910.798335,413.163111,238.904153
687.110363,795.523298,720.673171,287.826697,279.231188,918.667257,245.026378,117.803347,756.436766,996.611407
237.612786,571.821671,832.470250,670.579893,571.215306,981.835850,668.784127,627.798641,904.249128,783.881758
48.558016,275.905771,671.740944,696.554647,589.336271,904.941977,925.001623,353.801207,426.206807,65.026421
225.876210,528.266938,871.623379,307.085768,446.696331,550.698984,267.759710,638.211273,89.195432,164.452265
406.729001,636.306464,902.730943,887.650085,76.977116,606.415982,282.876565,276.441180,715.520613,810.544126
777.942355,651.813409,944.099078,843.817148,625.016830,635.569467,532.735310,894.733772,930.085108,46.202781
743.226272,973.883472,979.137305,479.100618,978.832735,83.130113,291.952541,350.294477,493.948146,959.920883
940.004397,633.544470,805.242238,356.870243,950.964887,621.284577,533.807189,550.666482,116.636168,34.997971
47.656012,639.817890,728.392697,344.744651,408.078994,558.410548,475.787499,269.637041,686.851701,231.766382
498.597162,745.635965,147.005143,291.113939,623.412891,198.025592,778.464907,873.447272,595.653365,674.848415
439.169584,703.350406,952.609694,182.517236,739.849957,973.744136,101.171217,522.135497,680.514273,177.797818
65.081205,241.797892,974.766644,444.061381,581.283704,103.498136,544.059807,774.866427,669.791025,540.174099
502.760252,427.966109,158.172457,224.508317,681.089526,634.455988,635.985023,372.115900,417.935892,154.363415
727.341975,214.246495,11.968973,500.067444,223.245932,142.047904,679.034145,380.163570,668.980902,824.372861
166.111850,253.265768,410.203256,129.020180,942.137973,614.056675,893.867103,650.843204,674.441697,458.389424
389.981985,76.468652,888.264055,984.760726,862.406811,71.685450,404.486989,734.174886,989.873274,394.192563
726.596119,821.598066,860.210532,71.126174,277.633653,677.945939,382.642508,178.350568,729.990562,331.112217
71.177243,750.398616,781.457614,571.589705,375.957558,626.857584,650.302122,992.395640,29.724358,965.529014
439.742893,174.346103,382.698418,822.677863,503.506797,615.703305,579.569886,255.378969,20.636038,595.379758
6.191981,585.779294,829.946461,720.051820,647.718975,952.675313,617.038005,989.204835,101.078995,819.485354
297.720644,821.274895,340.304562,719.733306,134.209638,612.090506,671.405709,810.733753,127.091659,667.838750
926.145177,943.809445,839.112661,401.980762,591.750863,682.942156,431.200900,170.578326,606.284091,764.759524
0.243112,550.656889,923.205614,789.934768,510.816406,949.167629,616.728336,74.894345,723.339469,445.326554
857.787893,281.901225,193.947716,706.465592,932.681513,870.921765,296.745692,956.526454,532.896430,872.611861
798.248235,664.201941,245.650408,699.418795,566.559116,326.991161,929.015935,192.825766,347.445429,544.183609
547.276795,830.216807,445.496917,272.723576,563.752866,386.393088,641.967191,817.623210,794.236835,533.414767
275.508020,842.580477,499.387940,426.343778,595.592778,801.050978,355.887196,424.944089,43.229330,88.283926
491.981506,462.117264,395.724335,712.009505,417.565360,445.230817,357.168855,830.431637,431.890958,842.118931
962.055025,846.249954,627.231543,810.821394,146.576535,176.628121,387.504604,466.011988,975.829871,99.840483
879.969073,804.820962,645.597009,785.703813,962.697265,102.581815,909.638068,886.228029,411.822057,635.446785
179.296194,39.345631,194.174144,1.984856,935.614567,666.184090,68.394330,313.373282,215.898549,268.300847
177.521594,756.991152,397.929473,16.007167,426.494159,264.544564,823.408858,159.673376,758.690583,821.680525
508.321318,565.453708,662.569471,871.017944,711.780531,444.368060,754.639916,766.444375,459.678936,561.935882
322.199535,240.089048,320.425303,995.864140,569.242891,306.873474,684.762348,91.817329,649.333608,423.721569
759.406413,37.759477,965.595626,441.763080,239.394375,255.575405,80.469939,963.385824,62.563606,400.602972
704.074657,683.782468,902.268201,153.064027,33.559347,549.373343,622.254990,911.853973,555.320386,1.508253
299.992631,246.524036,148.081997,696.719844,867.964692,621.541109,709.187264,700.561344,790.381290,894.241428
357.236684,960.760373,508.969712,318.771885,589.344028,819.662829,720.948396,484.848009,956.394528,997.562378
138.014320,490.090623,7.172566,364.689456,811.110807,900.977175,982.024479,324.809844,851.913318,971.410828
392.977607,804.941852,420.540836,276.686212,308.156850,631.797184,74.326127,528.215412,734.172669,607.992649
640.164529,309.936859,903.347542,129.655261,260.426304,226.396972,147.272917,740.842552,409.257895,248.749614
696.325653,272.580153,135.860218,575.114626,304.065084,656.512237,38.333969,631.880043,422.272926,90.396676
294.247068,170.386094,87.906014,865.701121,217.742375,649.457886,437.897926,982.605853,637.713646,854.440870
148.130770,885.307660,144.286216,524.762887,859.078523,150.181058,655.330855,822.784612,988.369558,597.609956
13.044310,259.464800,847.891782,693.820674,388.629249,890.820902,632.743287,976.331697,559.163405,225.007045
934.661880,163.093029,390.960479,251.441329,793.626490,425.327331,570.295824,81.596249,676.343849,665.187681
847.805712,539.738433,349.412990,148.641369,104.552303,898.397209,350.698835,192.360792,629.646549,559.738673
688.189254,530.986573,13.089435,618.382062,234.254744,578.772078,280.992779,561.920437,726.849618,461.494803
747.310700,263.534387,264.704540,480.592725,7.633886,945.565973,302.507985,788.421257,725.067566,527.085559
99.837629,436.270288,118.807020,898.590468,392.955467,580.593076,490.558441,291.957382,163.668019,725.678347
149.710836,399.843280,442.138883,709.952223,244.928155,202.388785,198.545784,480.746598,725.126941,985.349334
976.863117,213.441595,630.093045,175.482194,743.664349,638.668608,761.709579,756.368018,488.214272,144.173680
263.272029,108.333114,622.022522,915.573981,657.736633,610.457948,635.870609,411.093056,204.115716,81.106379
287.219527,950.236115,119.223966,954.112061,406.936815,391.623063,598.451843,220.215448,687.944244,421.635524
482.899943,199.716516,719.921630,598.284114,347.697096,178.889611,5.567534,347.152803,688.067150,644.475619
132.916559,763.058727,366.079080,466.935419,688.439068,698.919442,160.285884,692.583639,715.561503,582.414591
647.806762,843.844597,118.366012,903.631872,894.907484,785.180051,669.417418,461.415906,508.901417,126.398691
900.412173,370.073427,436.074962,46.408213,355.273039,511.780099,548.727439,168.320542,565.941971,334.191106
14.377156,382.556653,707.662739,938.939409,43.966342,952.155988,57.194142,926.585219,272.492857,347.762429
431.473282,913.830967,453.339744,355.743195,873.358117,424.139708,34.485478,315.475278,946.034387,476.357181
486.902853,986.876021,851.293724,621.296875,467.034443,186.611597,456.732021,948.717724,932.188882,739.279517
95.552923,649.857484,193.165243,337.009656,164.294676,704.906901,408.284056,583.273340,186.400754,129.759717
216.587762,266.097542,268.530111,397.804931,931.192641,850.013491,220.164511,748.442911,32.493487,550.360049
40.743090,389.027302,137.590214,43.192416,672.702915,642.490700,641.237514,284.511421,31.840641,99.127208
861.698330,256.013182,521.374443,420.520528,273.867767,471.276319,487.774822,325.774603,949.033257,613.266522
929.355251,480.040402,776.515181,971.290323,434.972740,258.092570,253.358334,191.178387,473.371852,169.638521
325.291004,802.392925,134.995518,460.126296,894.585233,589.618050,639.898605,83.868448,548.416584,514.636656
380.616464,594.201205,0.447804,377.726648,409.130563,606.350277,63.732171,331.360079,66.644059,568.507900
467.414663,714.917618,518.266059,850.267825,27.586528,890.005895,294.062221,79.789996,780.664920,571.630167
610.972845,691.600432,781.091959,797.483004,790.118064,392.679215,480.975256,827.013473,170.304296,3.555192
861.886979,124.150879,298.011242,448.513641,814.927310,854.081820,906.685202,706.185057,29.167045,429.464171
323.521918,0.177360,170.674182,533.695932,725.176795,757.105528,627.415706,822.831789,807.343503,454.816816
269.820092,506.378890,893.638641,174.636304,95.263808,383.693833,237.088458,355.801958,698.533106,155.065962
132.685166,15.569146,678.672801,870.957384,812.876287,638.009048,414.845821,906.481176,668.840930,39.954711
510.488653,838.485749,286.240055,393.425405,427.291227,201.218069,508.492915,156.720759,558.406410,677.171700
66.749980,681.750810,28.835389,527.087267,66.963401,129.880279,757.684703,128.924597,654.716893,654.445431
448.542935,263.129255,362.543655,718.348508,893.100225,758.307228,385.128271,86.465700,857.901529,124.802321
928.154247,288.944894,284.134773,971.140274,776.735199,847.661743,395.691258,547.203015,49.915045,889.115631
244.779762,169.430483,935.192701,299.868287,337.645768,668.683803,324.406870,921.204659,208.650986,869.581264
224.839409,394.701065,482.475679,989.727582,717.511208,673.060539,595.376192,577.825616,743.778954,423.392189
886.228794,444.512687,781.562584,378.845168,596.089856,64.665944,370.616255,498.203795,335.041434,854.405116
154.996258,414.280445,800.166156,732.106942,609.913026,833.826510,870.033901,43.566965,336.208740,706.727840
370.155101,172.132523,291.156010,129.061261,249.577179,539.609744,943.438702,661.975889,35.010760,573.348568
984.313818,84.771839,448.774853,283.284712,577.626960,205.637634,78.143991,725.065420,36.873971,217.043662
786.257595,641.719834,292.444070,819.311916,529.611497,431.350653,788.097100,325.825522,684.662303,727.028355
896.399911,323.051288,852.247187,784.061686,691.157980,856.986590,382.860913,699.459654,591.418288,852.895938
436.109538,756.682449,944.986777,802.549513,593.880935,764.626745,746.116823,267.394323,72.822451,506.390277
440.923277,708.354690,555.953703,374.022006,904.922336,174.837468,421.111042,602.876575,761.051754,113.846541
717.160578,253.408967,753.804730,125.688370,671.012824,188.335809,987.221168,968.267467,955.290301,884.643624
257.842541,749.614298,321.496971,820.672942,103.864615,894.905458,293.390226,479.347553,42.117684,544.742765
681.735302,116.552487,897.044509,288.933481,361.586703,732.538357,593.057799,478.627889,163.382828,271.295591
618.456558,911.715995,397.820855,927.018999,469.085594,106.420331,728.462428,557.359476,925.593854,893.009168
300.010764,108.961885,339.043774,746.211261,300.686410,537.564361,48.584949,48.369041,321.241232,183.220030
541.677331,264.175914,136.617451,444.930588,83.968652,87.037599,832.072156,287.553851,111.238575,238.393766
467.408951,994.088121,988.094966,309.192112,761.945205,67.394470,880.635969,879.629496,494.104053,62.153968
532.266280,620.582741,535.640950,297.032308,380.162160,232.404676,117.799254,928.149867,668.771166,59.921934
637.970466,809.171513,441.840658,391.507696,531.037645,575.435715,729.063337,422.770620,753.464172,359.925762
409.655537,180.811360,987.536980,613.294391,659.938512,773.082835,353.671635,219.246134,908.405662,159.247381
773.225781,320.830241,212.344823,839.857369,720.808864,62.673091,308.863398,180.399276,43.648483,426.638616
811.918832,459.044596,523.628144,384.936528,208.876755,838.510848,268.760082,578.683681,310.639938,91.870638
675.139069,571.789437,655.902157,496.954991,989.491450,341.682170,420.139403,10.167296,484.431012,909.686264
292.918079,998.948456,180.827957,65.312040,151.576616,494.219568,369.330305,34.053953,880.536279,848.806404
607.662265,644.584344,166.807489,951.178482,786.244548,350.564974,231.675526,450.216543,758.188338,870.187334
970.282495,128.614812,426.609900,776.685945,46.614240,399.165270,914.017073,119.368305,974.243355,570.731724
24.079114,499.965949,630.495156,229.121391,485.014470,261.041796,285.894325,13.577610,443.289191,80.000044
726.792980,431.274350,833.804213,631.489793,151.525972,54.406881,623.529991,937.825120,913.502501,2.444366
757.866704,755.522997,458.934945,857.967239,663.680486,497.711970,507.842274,433.705813,21.551150,446.008640
919.939632,54.721230,297.651611,891.842919,195.589586,376.935586,318.250427,885.557932,52.341874,19.567129
186.170404,550.004354,162.738443,900.426562,344.338752,856.979656,273.887755,640.463333,677.548638,54.162259
877.302825,93.296346,325.358435,225.503420,487.236985,774.263935,143.465827,981.772042,635.982305,40.048053
302.698404,129.269074,299.320697,122.256746,304.039030,827.360311,973.245336,498.222446,104.256370,932.747949
292.181741,629.900914,967.474458,154.676873,151.151793,883.273342,276.526795,899.044531,622.049258,959.260281
208.394470,703.426008,15.542382,184.872683,593.192712,958.477707,69.197700,453.276938,907.226497,197.087930
80.811646,709.092855,177.507994,214.254422,371.395710,596.101737,68.373262,938.134489,267.390781,11.937856
358.596918,778.709065,128.994014,340.328009,445.261662,420.827706,883.428808,683.682374,533.594543,312.791725
508.176461,867.260798,864.607145,302.492076,202.756656,298.903644,155.740344,907.961843,546.398510,444.990654
695.300327,517.899946,810.570726,956.035239,678.957329,749.210151,540.651963,676.809959,123.192310,925.096002
762.376448,591.612561,404.695320,721.417029,408.669246,70.836135,884.029534,320.662876,940.591857,21.559261
5.697611,468.572737,628.705067,568.616692,110.500929,801.311691,529.233566,427.566131,277.531128,517.291523
286.496532,186.188869,979.355784,795.113405,915.166577,408.475195,479.944132,595.509145,184.897561,962.401153
621.149583,112.117029,304.466735,641.610911,597.585942,825.357550,244.676758,260.747520,460.635302,651.246992
801.656785,416.809739,522.651857,841.910189,300.506714,671.019920,607.590372,721.927744,176.828395,980.764144
644.530428,435.907187,488.902460,35.222734,405.740600,424.452166,305.122204,567.239087,354.246880,436.630093
445.245586,95.505925,997.989631,438.115552,519.427286,223.632452,487.940482,930.070946,468.015005,88.359399
495.896127,601.049190,756.306851,529.494372,422.510461,204.236573,417.746523,85.841181,317.459641,383.341666
921.266613,216.746527,487.674479,16.604683,10.206495,786.885829,137.222023,848.405020,365.625543,397.936806
218.486810,442.615183,469.940184,933.767976,496.744345,920.358240,870.595462,819.280708,579.885167,143.953604
527.697495,551.988491,477.593729,116.107666,950.128805,619.076770,988.482248,703.034571,402.399000,732.762409
824.082600,885.768004,662.632297,787.142909,982.025425,293.259306,964.547018,355.275506,238.022448,105.742929
359.824404,232.270608,584.174251,562.296193,403.870236,122.703704,816.507060,733.428556,137.054746,943.264460
476.479908,933.508322,56.190709,590.195118,988.968547,118.291248,754.664580,691.867980,893.395012,80.874994
511.802902,128.110388,437.146318,300.062207,98.767976,262.627506,833.216585,771.947237,40.647114,504.810617
238.161935,215.716852,543.765416,962.256105,855.765901,469.533896,897.214816,55.586807,218.690138,231.893308
708.213201,79.722556,317.151373,105.610022,761.561800,199.875798,381.094989,322.941965,690.641350,216.196663
279.387557,771.876924,667.065527,922.612634,658.252794,42.002543,745.360377,745.365520,489.298975,892.525253
966.799435,472.249411,264.668761,166.976437,155.020123,134.618648,298.484033,780.627984,972.297240,528.897721
732.166582,987.264840,551.386702,619.332500,52.610084,862.165024,17.413137,888.641405,187.022408,88.513698
823.673497,378.895535,916.846626,917.859721,434.825614,808.997393,984.819142,310.848269,298.075203,992.397973
72.101405,31.804006,515.843426,866.515639,141.939600,364.646517,696.623950,746.962849,694.250667,659.307781
558.440010,691.795835,1.431142,261.596817,596.078744,454.865873,314.510870,991.970976,835.224133,896.433758
275.898475,233.792729,482.049628,862.959415,260.791785,952.923283,604.120311,267.460972,656.848740,404.576654
481.136941,159.982272,416.023171,932.718774,986.598313,980.915820,326.668574,885.414150,369.653384,77.936911
729.917438,204.005274,226.879313,626.340614,17.037421,944.930311,842.576343,1.163445,819.585998,881.820821
609.944541,325.831237,733.965450,702.949128,584.192002,889.275144,839.653861,408.156127,498.982437,488.511816
486.522059,995.891905,337.534477,623.984978,503.132383,822.443992,231.480198,418.295614,682.838910,234.252387
822.737158,539.193273,719.144651,478.197453,905.398826,509.261053,157.269382,440.275713,286.267822,983.755374
260.068274,378.531805,860.667082,946.668298,56.626205,992.532727,745.423470,614.083127,948.879220,19.264365
563.017202,141.996965,75.790741,57.503630,747.655993,486.650382,430.456576,293.483081,624.820896,380.708392
869.860923,541.614800,263.944526,813.184377,704.620503,4.833406,579.429022,275.242295,979.914911,770.858262
159.325246,959.111475,893.449111,127.326319,61.056188,324.711263,580.255577,815.087271,299.244901,785.739305
400.790788,212.659738,193.265000,236.503798,45.300716,252.725133,496.386744,950.589026,630.985020,131.991694
485.214420,421.359669,139.712052,754.014630,131.618438,781.501078,115.612886,547.440040,313.285926,673.521529
530.178388,293.398579,430.637781,147.521459,732.294049,112.674361,511.378240,940.446917,365.343587,409.580148
516.058537,536.331897,939.945881,957.205457,539.900597,987.358639,685.762965,938.610659,912.460124,350.334355
22.373836,327.226327,97.756218,393.276770,274.852411,131.025474,72.139914,756.295694,754.739106,462.439211
502.330859,665.503485,69.057016,852.462241,863.056399,998.822989,62.782428,626.936816,769.377237,543.156249
